Bsic Attention Token,Chiliz,Holochain,Polygon,Raven Coin,Stellar Lumen,VeChain,Zilliqa
0.201452002,,,,,0.017625,,
0.241242006,,,,,0.0212963,,
0.244449005,,,,,0.020837,,
0.292160988,,,,,0.023954401,,
0.271802992,,,,,0.022405401,,
0.237482995,,,,,0.021223599,,
0.246818006,,,,,0.0201042,,
0.227661997,,,,,0.0205254,,
0.210027993,,,,,0.019784501,,
0.203714997,,,,,0.021207999,,
0.204302996,,,,,0.020497,,
0.205144003,,,,,0.019023599,,
0.198384002,,,,,0.0202225,,
0.189981997,,,,,0.021624001,,
0.195028007,,,,,0.0197531,,
0.206130996,,,,,0.017631,,
0.212614998,,,,,0.0165131,,
0.215014994,,,,,0.016842401,,
0.252561003,,,,,0.017326901,,
0.218761995,,,,,0.017702101,,
0.194342002,,,,,0.017433001,,
0.197185993,,,,,0.0176217,,
0.212219,,,,,0.018250201,,
0.209644005,,,,,0.020217501,,
0.229308993,,,,,0.0214797,,
0.199867994,,,,,0.0220073,,
0.161036,,,,,0.0229962,,
0.170828998,,,,,0.023737101,,
0.170751005,,,,,0.022195401,,
0.167750999,,,,,0.0227015,,
0.159063995,,,,,0.0239843,,
0.139927,,,,,0.022241,,
0.140694007,,,,,0.0188598,,
0.116111003,,,,,0.018412801,,
0.120664001,,,,,0.017933199,,
0.104220003,,,,,0.016095299,,
0.100651003,,,,,0.015983799,,
0.108228996,,,,,0.017447,,
0.107068002,,,,,0.016961001,,
0.114836998,,,,,0.0183216,,
0.121197,,,,,0.018878199,,
0.117279001,,,,,0.0185511,,
0.144171998,,,,,0.0226053,,
0.129342005,,,,,0.0217687,,
0.134653002,,,,,0.0228769,,
0.102899,,,,,0.0192012,,
0.098187096,,,,,0.018859001,,
0.081987597,,,,,0.017255601,,
0.0956764,,,,,0.0186661,,
0.088821001,,,,,0.0186141,,
0.071781002,,,,,0.015653901,,
0.078686602,,,,,0.0176179,,
0.086166099,,,,,0.016321201,,
0.091282502,,,,,0.0173508,,
0.101409003,,,,,0.0179069,,
0.088200703,,,,,0.0145178,,
0.089701399,,,,,0.0151368,,
0.106766,,,,,0.0194989,,
0.105570003,,,,,0.021597,,
0.107726999,,,,,0.020415001,,
0.121223003,,,,,0.0254179,,
0.128955007,,,,,0.0254409,,
0.131303996,,,,,0.025749801,,
0.128747001,,,,,0.0262662,,
0.124109,,,,,0.025705799,,
0.130853996,,,,,0.024465799,,
0.136024997,,,,,0.0269881,,
0.154906005,,,,,0.029039299,,
0.173770994,,,,,0.0319979,,
0.152733997,,,,,0.0291126,,
0.151785001,,,,,0.0302184,,
0.170222998,,,,,0.0333726,,
0.186039001,,,,,0.038209699,,
0.198476002,,,,,0.041396599,,
0.178159997,,,,,0.038719501,,
0.187383994,,,,,0.038123999,,
0.191778004,,,,,0.039366402,,
0.181101993,,,,,0.040252201,,
0.197482005,,,,,0.038332101,,
0.208399996,,,,,0.039251301,,
0.232775003,,,,,0.037535701,,
0.215434998,,,,,0.0374391,,
0.169383004,,,,,0.039828401,,
0.194537997,,,,,0.041859802,,
0.182797998,,,,,0.039987601,,
0.182228997,,,,,0.045915101,,
0.197020993,,,,,0.042865802,,
0.225079998,,,,,0.047355901,,
0.223216996,,,,,0.050420199,,
0.238590002,,,,,0.047097899,,
0.260062009,,,,,0.045406599,,
0.291660994,,,,,0.0415066,,
0.285542011,,,,,0.039989401,,
0.166049004,,,,,0.039293699,,
0.156575993,,,,,0.040225599,,
0.171036005,,,,,0.043069001,,
,,,,,0.034272701,,
,,,,,0.031008599,,
,,,,,0.037043501,,
,,,,,0.035363801,,
,,,,,0.0330237,,
,,,,,0.041065,,
,,,,,0.040020902,,
,,,,,0.051363699,,
,,,,,0.055500299,,
,,,,,0.051003199,,
,,,,,0.0608433,,
,,,,,0.0538879,,
,,,,,0.049576499,,
,,,,,0.0462704,,
,,,,,0.048568301,,
,,,,,0.049368002,,
,,,,,0.043552399,,
,,,,,0.0386483,,
,,,,,0.037586201,,
,,,,,0.040705699,,
,,,,,0.036203101,,
,,,,,0.031376399,,
,,,,,0.0276474,,
,,,,,0.039879601,,
,,,,,0.043983702,,
,,,,,0.021343499,,
,,,,,0.010877,,
,,,,,0.00662825,,
,,,,,0.00519683,,
,,,,,0.00483396,,
,,,,,0.00513847,,
,,,,,0.00483969,,
,,,,,0.00497063,,
,,,,,0.00455138,,
,,,,,0.00397008,,
,,,,,0.00383547,,
,,,,,0.00380762,,
,,,,,0.0038404,,
,,,,,0.00350606,,
,,,,,0.00350642,,
,,,,,0.00346564,,
,,,,,0.00336812,,
,,,,,0.00357415,,
,,,,,0.00370618,,
,,,,,0.00355453,,
,,,,,0.00373748,,
,,,,,0.00338522,,
,,,,,0.00312785,,
,,,,,0.00305995,,
,,,,,0.00303608,,
,,,,,0.00278192,,
,,,,,0.00278817,,
,,,,,0.00274495,,
,,,,,0.00291957,,
,,,,,0.00276725,,
,,,,,0.00282364,,
,,,,,0.00313094,,
,,,,,0.00304629,,
,,,,,0.00312447,,
,,,,,0.00418341,,
,,,,,0.00263087,,
,,,,,0.00235563,,
,,,,,0.00230171,,
,,,,,0.00197301,,
,,,,,0.00204311,,
,,,,,0.00189235,,
,,,,,0.00201785,,
,,,,,0.00201568,,
,,,,,0.00210775,,
,,,,,0.00225109,,
,,,,,0.00198261,,
,,,,,0.00218691,,
,,,,,0.00199504,,
,,,,,0.00191607,,
,,,,,0.00187696,,
,,,,,0.00195725,,
,,,,,0.00197044,,
,,,,,0.00195302,,
,,,,,0.00191787,,
,,,,,0.00196539,,
,,,,,0.00184694,,
,,,,,0.00178836,,
,,,,,0.00173306,,
,,,,,0.00179027,,
,,,,,0.00183538,,
,,,,,0.00201142,,
,,,,,0.00187578,,
,,,,,0.00173823,,
,,,,,0.00175295,,
,,,,,0.00176278,,
,,,,,0.00178665,,
,,,,,0.00172369,,
,,,,,0.00184251,,
,,,,,0.00177357,,
,,,,,0.00187543,,
,,,,,0.00188052,,
,,,,,0.00188546,,
,,,,,0.00192721,,
,,,,,0.00200767,,
,,,,,0.00199674,,
,,,,,0.0020523,,
,,,,,0.0020139,,
,,,,,0.00202137,,
,,,,,0.00209327,,
,,,,,0.00213879,,
,,,,,0.00222424,,
,,,,,0.00208999,,
,,,,,0.00206712,,
,,,,,0.00208987,,
,,,,,0.00211143,,
,,,,,0.00214101,,
,,,,,0.00215492,,
,,,,,0.002235,,
,,,,,0.00231856,,
,,,,,0.00236887,,
,,,,,0.00234399,,
,,,,,0.00239058,,
,,,,,0.00239926,,
,,,,,0.00241977,,
,,,,,0.00235669,,
,,,,,0.00237118,,
,,,,,0.00245844,,
,,,,,0.00222493,,
,,,,,0.00219246,,
,,,,,0.00219597,,
,,,,,0.00219708,,
,,,,,0.00215653,,
,,,,,0.00223352,,
,,,,,0.00233206,,
,,,,,0.00233621,,
,,,,,0.00230102,,
,,,,,0.0023569,,
,,,,,0.00234947,,
,,,,,0.00248084,,
,,,,,0.00254475,,
,,,,,0.00237984,,
,,,,,0.00244124,,
,,,,,0.00247219,,
,,,,,0.00239849,,
,,,,,0.00247493,,
,,,,,0.00208877,,
,,,,,0.002355,,
,,,,,0.00234676,,
,,,,,0.00235505,,
,,,,,0.00239604,,
,,,,,0.00249374,,
,,,,,0.00259764,,
,,,,,0.00273499,,
,,,,,0.0025539,,
,,,,,0.00247663,,
,,,,,0.00248113,,
,,,,,0.00246903,,
,,,,,0.00254425,,
,,,,,0.00255914,,
,,,,,0.00250914,,
,,,,,0.00254266,,
,,,,,0.0026572,,
,,,,,0.00257823,,
,,,,,0.00269101,,
,,,,,0.00264637,,
,,,,,0.00275054,,
,,,,,0.00281018,,
,,,,,0.00283627,,
,,,,,0.00286783,,
,,,,,0.00289997,,
,,,,,0.00277185,,
,,,,,0.00312338,,
,,,,,0.00280186,,
,,,,,0.00215007,,
,,,,,0.00215755,,
,,,,,0.00227227,,
,,,,,0.00235309,,
,,,,,0.00223253,,
,,,,,0.00254536,,
,,,,,0.00242148,,
,,,,,0.00276701,,
,,,,,0.00266594,,
,,,,,0.00154175,,
,,,,,0.00153172,,
,,,,,0.00159157,,
,,,,,0.00152874,,
,,,,,0.00161886,,
,,,,,0.00162919,,
,,,,,0.00166661,,
,,,,,0.00165533,,
,,,,,0.00166466,,
,,,,,0.00164895,,
,,,,,0.00172164,,
,,,,,0.00169114,,
,,,,,0.00173333,,
,,,,,0.0017353,,
,,,,,0.00175535,,
,,,,,0.00176012,,
,,,,,0.00179639,,
,,,,,0.00180666,,
,,,,,0.00181996,,
,,,,,0.00177164,,
,,,,,0.00185257,,
,,,,,0.00187964,,
,,,,,0.00189552,,
,,,,,0.00189891,,
,,,,,0.00191303,,
,,,,,0.00194791,,
,,,,,0.00196812,,
,,,,,0.0019859,,
,,,,,0.00201286,,
,,,,,0.00195932,,
,,,,,0.00202095,,
,,,,,0.00199908,,
,,,,,0.00199447,,
,,,,,0.00202319,,
,,,,,0.00197643,,
,,,,,0.00208816,,
,,,,,0.00212745,,
,,,,,0.00195708,,
,,,,,0.00209463,,
,,,,,0.00217639,,
,,,,,0.00233796,,
,,,,,0.00235675,,
,,,,,0.00247138,,
,,,,,0.00243834,,
,,,,,0.00240724,,
,,,,,0.00247562,,
,,,,,0.00266957,,
,,,,,0.00233937,,
,,,,,0.0023876,,
,,,,,0.00229053,,
,,,,,0.00241846,,
,,,,,0.00243903,,
,,,,,0.00247861,,
,,,,,0.00253877,,
,,,,,0.00263736,,
,,,,,0.00267917,,
,,,,,0.00246604,,
,,,,,0.00237575,,
,,,,,0.00231711,,
,,,,,0.00237417,,
,,,,,0.00230616,,
,,,,,0.00248526,,
,,,,,0.00259041,,
,,,,,0.00270962,,
,,,,,0.00286667,,
,,,,,0.00276312,,
,,,,,0.00284722,,
,,,,,0.00306608,,
,,,,,0.00314919,,
,,,,,0.00254913,,
,,,,,0.00238528,,
,,,,,0.00245407,,
,,,,,0.00221931,,
,,,,,0.00208282,,
,,,,,0.0021376,,
,,,,,0.00208525,,
,,,,,0.00205239,,
,,,,,0.00212725,,
,,,,,0.00208965,,
,,,,,0.00216205,,
,,,,,0.00208244,,
,,,,,0.00231928,,
,,,,,0.0019634,,
,,,,,0.00195064,,
,,,,,0.0019404,,
,,,,,0.00196647,,
,,,,,0.00203166,,
,,,,,0.00202036,,
,,,,,0.0019308,,
,,,,,0.00192512,,
,,,,,0.00192451,,
,,,,,0.00191179,,
,,,,,0.00193408,,
,,,,,0.00190209,,
,,,,,0.001885,,
,,,,,0.00188677,,
,,,,,0.00190603,,
,,,,,0.00185031,,
,,,,,0.00183021,,
,,,,,0.00180761,,
,,,,,0.00186216,,
,,,,,0.00188841,,
,,,,,0.00187357,,
,,,,,0.0018885,,
,,,,,0.00187794,,
,,,,,0.00191943,,
,,,,,0.00190801,,
,,,,,0.00192994,,
,,,,,0.00196287,,
,,,,,0.00197586,,
,,,,,0.00199345,,
,,,,,0.00201607,,
,,,,,0.00201894,,
,,,,,0.00200522,,
,,,,,0.00203837,,
,,,,,0.00183107,,
,,,,,0.00188872,,
,,,,,0.00189196,,
,,,,,0.00187079,,
,,,,,0.00184846,,
,,,,,0.00188834,,
,,,,,0.00195552,,
,,,,,0.00190024,,
,,,,,0.0018789,,
,,,,,0.0018036,,
,,,,,0.00173612,,
,,,,,0.00187436,,
,,,,,0.00191567,,
,,,,,0.00194006,,
,,,,,0.00201306,,
,,,,,0.00194805,,
,,,,,0.00193129,,
,,,,,0.00193904,,
,,,,,0.00214325,,
,,,,,0.00225299,,
,,,,,0.00208432,,
,,,,,0.00182399,,
,,,,,0.00183882,,
,,,,,0.0018623,,
,,,,,0.00190004,,
,,,,,0.00198155,,
,,,,,0.00192503,,
,,,,,0.00192609,,
,,,,,0.00197684,,
,,,,,0.00203867,,
,,,,,0.00216437,,
,,,,,0.00199071,,
,,,,,0.00180905,,
,,,,,0.00185151,,
,,,,,0.00176335,,
,,,,,0.00186951,,
,,,,,0.00174005,,
,,,,,0.00184601,,
,,,,,0.00186887,,
,,,,,0.00193549,,
,,,,,0.00192795,,
,,,,,0.00204049,,
,,,,,0.00203464,,
,,,,,0.00214289,,
,,,,,0.00204016,,
,,,,,0.0023331,,
,,,,,0.00265704,,
,,,,,0.00202581,,
,,,,,0.00178789,,
,,,,,0.00178622,,
,,,,,0.00166595,,
,,,,,0.00162029,,
,,,,,0.00171133,,
,,,,,0.00177443,,
,,,,,0.00183143,,
,,,,,0.00175802,,
,,,,,0.00169671,,
,,,,,0.00172166,,
,,,,,0.00166759,,
,,,,,0.00175435,,
,,,,,0.00156063,,
,,,,,0.00161959,,
,,,,,0.00157557,,
,,,,,0.00157293,,
,,,,,0.00158717,,
,,,,,0.00149659,,
,,,,,0.00148756,,
,,,,,0.00149603,,
,,,,,0.00149824,,
,,,,,0.0015268,,
,,,,,0.00152967,,
,,,,,0.00151224,,
,,,,,0.0015253,,
,,,,,0.00154255,,
,,,,,0.00151032,,
,,,,,0.00149676,,
,,,,,0.00147557,,
,,,,,0.00144432,,
,,,,,0.00148916,,
,,,,,0.00155049,,
,,,,,0.00160846,,
,,,,,0.00159882,,
,,,,,0.00162636,,
,,,,,0.00163398,,
,,,,,0.00164943,,
,,,,,0.00166105,,
,,,,,0.00171099,,
,,,,,0.00169244,,
,,,,,0.00172359,,
,,,,,0.00176215,,
,,,,,0.00178125,,
,,,,,0.00176999,,
,,,,,0.00180047,,
,,,,,0.00179686,,
,,,,,0.00177414,,
,,,,,0.00180194,,
,,,,,0.00179628,,
,,,,,0.00181438,,
,,,,,0.00182861,,
,,,,,0.0018401,,
,,,,,0.00186459,,
,,,,,0.00186248,,
,,,,,0.00186798,,
,,,,,0.00188253,,
,,,,,0.00185171,,
,,,,,0.00184907,,
,,,,,0.00190418,,
,,,,,0.00183216,,
,,,,,0.00181943,,
,,,,,0.00187603,,
,,,,,0.00191231,,
,,,,,0.00192593,,
,,,,,0.00191694,,
,,,,,0.00187424,,
,,,,,0.00192807,,
,,,,,0.0019285,,
,,,,,0.00190324,,
,,,,,0.00189878,,
,,,,,0.00192167,,
,,,,,0.00187876,,
,,,,,0.00187668,,
,,,,,0.00186253,,
,,,,,0.00187117,,
,,,,,0.00190257,,
,,,,,0.00188218,,
,,,,,0.00201733,,
,,,,,0.00218433,,
,,,,,0.00215515,,
,,,,,0.00216303,,
,,,,,0.00215982,,
,,,,,0.00229353,,
,,,,,0.00221035,,
,,,,,0.00208869,,
,,,,,0.00204673,,
,,,,,0.00202664,,
,,,,,0.00203881,,
,,,,,0.0020866,,
,,,,,0.00211302,,
,,,,,0.00202657,,
,,,,,0.00205868,,
,,,,,0.00207582,,
,,,,,0.00208022,,
,,,,,0.00217383,,
,,,,,0.00207895,,
,,,,,0.00207445,,
,,,,,0.00208843,,
,,,,,0.00201544,,
,,,,,0.00197987,,
,,,,,0.00214691,,
,,,,,0.00213553,,
,,,,,0.00219255,,
,,,,,0.00213805,,
,,,,,0.00217686,,
,,,,,0.0022699,,
,,,,,0.00256683,,
,,,,,0.00236773,,
,,,,,0.00222896,,
,,,,,0.002216,,
,,,,,0.00239199,,
,,,,,0.00193841,,
,,,,,0.00182445,,
,,,,,0.00191399,,
,,,,,0.00189016,,
,,,,,0.0018837,,
,,,,,0.00190929,,
,,,,,0.00194938,,
,,,,,0.00198114,,
,,,,,0.00200324,,
,,,,,0.00194278,,
,,,,,0.00197524,,
,,,,,0.00195924,,
,,,,,0.00190342,,
,,,,,0.00197585,,
,,,,,0.00215711,,
,,,,,0.00210136,,
,,,,,0.00211039,,
,,,,,0.00212236,,
,,,,,0.002158,,
,,,,,0.00264916,,
,,,,,0.00220317,,
,,,,,0.00219018,,
,,,,,0.0022026,,
,,,,,0.00234394,,
,,,,,0.00187795,,
,,,,,0.00184859,,
,,,,,0.0018259,,
,,,,,0.00184127,,
,,,,,0.00185202,,
,,,,,0.00186363,,
,,,,,0.00183388,,
,,,,,0.00180279,,
,,,,,0.00180674,,
,,,,,0.00179601,,
,,,,,0.0017923,,
,,,,,0.00177607,,
,,,,,0.00173484,,
,,,,,0.00188779,,
,,,,,0.00190757,,
,,,,,0.00223477,,
,,,,,0.00190145,,
,,,,,0.00170946,,
,,,,,0.00172333,,
,,,,,0.00169562,,
,,,,,0.00170393,,
,,,,,0.00173807,,
,,,,,0.00182137,,
,,,,,0.00182633,,
,,,,,0.00171148,,
,,,,,0.0017144,,
,,,,,0.0017477,,
,,,,,0.00173749,,
,,,,,0.001914,,
,,,,,0.001824,,
,,,,,0.00174339,,
,,,,,0.0017395,,
,,,,,0.00176536,,
,,,,,0.00174924,,
,,,,,0.00168143,,
,,,,,0.00172767,,
,,,,,0.00167197,,
,,,,,0.00172117,,
,,,,,0.00174826,,
,,,,,0.00174402,,
,,,,,0.00174127,,
,,,,,0.00174819,,
,,,,,0.00175145,,
,,,,,0.00176331,,
,,,,,0.00174318,,
,,,,,0.00177682,,
,,,,,0.00171992,,
,,,,,0.00165026,,
,,,,,0.00182838,,
,,,,,0.00177025,,
,,,,,0.00174197,,
,,,,,0.00172759,,
,,,,,0.00177997,,
,,,,,0.00174628,,
,,,,,0.00184179,,
,,,,,0.00184903,,
,,,,,0.00185675,,
,,,,,0.00184552,,
,,,,,0.00186986,,
,,,,,0.00200199,,
,,,,,0.00206619,,
,,,,,0.00198604,,
,,,,,0.0021353,,
,,,,,0.00202585,,
,,,,,0.00206328,,
,,,,,0.00229188,,
,,,,,0.00196478,,
,,,,,0.00192029,,
,,,,,0.00186396,,
,,,,,0.00200996,,
,,,,,0.00171242,,
,,,,,0.00176722,,
,,,,,0.0017386,,
,,,,,0.00173172,,
,,,,,0.00173985,,
,,,,,0.00174143,,
,,,,,0.00176556,,
,,,,,0.00191977,,
,,,,,0.00190837,,
,,,,,0.00186742,,
,,,,,0.00189989,,
,,,,,0.00197221,,
,,,,,0.0019103,,
,,,,,0.00189463,,
,,,,,0.0019304,,
,,,,,0.00190898,,
,,,,,0.00201469,,
,,,,,0.00192224,,
,,,,,0.00198767,,
,,,,,0.00198095,,
,,,,,0.00197373,,
,,,,,0.00212403,,
,,,,,0.00196372,,
,,,,,0.00203927,,
,,,,,0.00203272,,
,,,,,0.00194301,,
,,,,,0.00201486,,
,,,,,0.00191702,,
,,,,,0.0020118,,
,,,,,0.00217959,,
,,,,,0.00218871,,
,,,,,0.00218976,,
,,,,,0.00212819,,
,,,,,0.00215986,,
,,,,,0.0021845,,
,,,,,0.00206899,,
,,,,,0.00202006,,
,,,,,0.00199661,,
,,,,,0.00186006,,
,,,,,0.00188593,,
,,,,,0.00192281,,
,,,,,0.00195582,,
,,,,,0.00195742,,
,,,,,0.00197545,,
,,,,,0.00187046,,
,,,,,0.00193339,,
,,,,,0.00197196,,
,,,,,0.00198648,,
,,,,,0.00193604,,
,,,,,0.00193431,,
,,,,,0.00191539,,
,,,,,0.00210057,,
,,,,,0.00203124,,
,,,,,0.00210964,,
,,,,,0.00208361,,
,,,,,0.0021209,,
,,,,,0.00199597,,
,,,,,0.00207548,,
,,,,,0.00207718,,
,,,,,0.00198894,,
,,,,,0.00205105,,
,,,,,0.00201271,,
,,,,,0.00207622,,
,,,,,0.0022244,,
,,,,,0.00198535,,
,,,,,0.00205511,,
,,,,,0.00209134,,
,,,,,0.00206746,,
,,,,,0.00207061,,
,,,,,0.00205643,,
,,,,,0.00205788,,
,,,,,0.00208176,,
,,,,,0.00213816,,
,,,,,0.00214169,,
,,,,,0.00222347,,
,,,,,0.00229479,,
,,,,,0.00224317,,
,,,,,0.00222824,,
,,,,,0.00215947,,
,,,,,0.00218337,,
,,,,,0.00213876,,
,,,,,0.0021575,,
,,,,,0.0022391,,
,,,,,0.00223083,,
,,,,,0.00220811,,
,,,,,0.00219518,,
,,,,,0.00230014,,
,,,,,0.00245181,,
,,,,,0.0025273,,
,,,,,0.00247577,,
,,,,,0.00232133,,
,,,,,0.00237695,,
,,,,,0.00242287,,
,,,,,0.00243518,,
,,,,,0.00247909,,
,,,,,0.00236257,,
,,,,,0.00257736,,
,,,,,0.00235383,,
,,,,,0.00200538,,
,,,,,0.00203482,,
,,,,,0.00185504,,
,,,,,0.00189219,,
,,,,,0.00195852,,
,,,,,0.00200143,,
,,,,,0.00199519,,
,,,,,0.00202969,,
,,,,,0.0018098,,
,,,,,0.00187776,,
,,,,,0.00216966,,
,,,,,0.00213451,,
,,,,,0.00226977,,
,,,,,0.00231363,,
,,,,,0.00226413,,
,,,,,0.00237964,,
,,,,,0.0023976,,
,,,,,0.0024657,,
,,,,,0.00234513,,
,,,,,0.00241906,,
,,,,,0.00243154,,
,,,,,0.0025243,,
,,,,,0.00263378,,
,,,,,0.00263224,,
,,,,,0.00263058,,
,,,,,0.00272507,,
,,,,,0.00264164,,
,,,,,0.00264355,,
,,,,,0.00281127,,
,,,,,0.00282262,,
,,,,,0.00272694,,
,,,,,0.00294525,,
,,,,,0.00301551,,
,,,,,0.00293995,,
,,,,,0.00309417,,
,,,,,0.00303674,,
,,,,,0.00311825,,
,,,,,0.00306716,,
,,,,,0.00298589,,
,,,,,0.00287033,,
,,,,,0.00289859,,
,,,,,0.00285255,,
,,,,,0.00283053,,
,,,,,0.00300347,,
,,,,,0.00307705,,
,,,,,0.00321899,,
,,,,,0.00318437,,
,,,,,0.00308096,,
,,,,,0.00311482,,
,,,,,0.00305876,,
,,,,,0.0032144,,
,,,,,0.00314141,,
,,,,,0.00322817,,
,,,,,0.00312188,,
,,,,,0.00319473,,
,,,,,0.00326459,,
,,,,,0.00340086,,
,,,,,0.00345818,,
,,,,,0.00347017,,
,,,,,0.00350304,,
,,,,,0.00343521,,
,,,,,0.00355411,,
,,,,,0.00340676,,
,,,,,0.00347667,,
,,,,,0.00343626,,
,,,,,0.00350848,,
,,,,,0.00368244,,
,,,,,0.0035264,,
,,,,,0.00365845,,
,,,,,0.00372374,,
,,,,,0.00373624,,
,,,,,0.00360038,,
,,,,,0.00374792,,
,,,,,0.00346461,,
,,,,,0.00326106,,
,,,,,0.00323114,,
,,,,,0.0030856,,
,,,,,0.00310377,,
,,,,,0.00316129,,
,,,,,0.00321767,,
,,,,,0.00312581,,
,,,,,0.0030885,,
,,,,,0.00313466,,
,,,,,0.003155,,
,,,,,0.0031554,,
,,,,,0.0030296,,
,,,,,0.00321603,,
,,,,,0.00307329,,
,,,,,0.00338604,,
,,,,,0.00321893,,
,,,,,0.00360954,,
,,,,,0.00360888,,
,,,,,0.00316666,,
,,,,,0.00320397,,
,,,,,0.00317946,,
,,,,,0.00312099,,
,,,,,0.00302821,,
,,,,,0.00304555,,
,,,,,0.00276526,,
,,,,,0.00272176,,
,,,,,0.00265246,,
,,,,,0.00251016,,
,,,,,0.00257611,,
,,,,,0.00259884,,
,,,,,0.00287766,,
,,,,,0.00284727,,
,,,,,0.00281006,,
,,,,,0.00280953,,
,,,,,0.00296899,,
,,,,,0.00279317,,
,,,,,0.00287253,,
,,,,,0.00292643,,
,,,,,0.00277172,,
,,,,,0.00275746,,
,,,,,0.00269064,,
,,,,,0.00302072,,
,,,,,0.00267738,,
,,,,,0.00269643,,
,,,,,0.00264657,,
,,,,,0.00273161,,
,,,,,0.00257519,,
,,,,,0.00263043,,
,,,,,0.00269219,,
,,,,,0.00264049,,
,,,,,0.00265717,,
,,,,,0.00265836,,
,,,,,0.00274909,,
,,,,,0.00269823,,
,,,,,0.00275796,,
,,,,,0.00269559,,
,,,,,0.00268475,,
,,,,,0.00274184,,
,,,,,0.00269698,,
,,,,,0.00276547,,
,,,,,0.00265522,,
,,,,,0.00265592,,
,,,,,0.00273156,,
,,,,,0.00279594,,
,,,,,0.00276967,,
,,,,,0.0026373,,
,,,,,0.00264921,,
,,,,,0.00270883,,
,,,,,0.00268994,,
,,,,,0.00258866,,
,,,,,0.00266594,,
,,,,,0.00269018,,
,,,,,0.00276755,,
,,,,,0.00266361,,
,,,,,0.00280327,,
,,,,,0.00281567,,
,,,,,0.00273488,,
,,,,,0.00304596,,
,,,,,0.00295753,,
,,,,,0.00307846,,
,,,,,0.00293951,,
,,,,,0.0029339,,
,,,,,0.00294342,,
,,,,,0.00319342,,
,,,,,0.00319322,,
,,,,,0.00299148,,
,,,,,0.00279555,,
,,,,,0.0028168,,
,,,,,0.00266628,,
,,,,,0.00300009,,
,,,,,0.00314427,,
,,,,,0.00300167,,
,,,,,0.00296754,,
,,,,,0.00296861,,
,,,,,0.00309994,,
,,,,,0.00292996,,
,,,,,0.00293519,,
,,,,,0.0029121,,
,,,,,0.00295763,,
,,,,,0.00294695,,
,,,,,0.00295208,,
,,,,,0.00299247,,
,,,,,0.00288796,,
,,,,,0.00286251,,
,,,,,0.00300261,,
,,,,,0.00278141,,
,,,,,0.00304877,,
,,,,,0.00315918,,
,,,,,0.00311723,,
,,,,,0.00316542,,
,,,,,0.00312165,,
,,,,,0.0031083,,
,,,,,0.00282187,,
,,,,,0.00319841,,
,,,,,0.00322155,,
,,,,,0.00322205,,
,,,,,0.00315964,,
,,,,,0.00335865,,
,,,,,0.00330107,,
,,,,,0.00328494,,
,,,,,0.00370894,,
,,,,,0.00358184,,
,,,,,0.00342294,,
,,,,,0.0035147,,
,,,,,0.00355534,,
,,,,,0.00363879,,
,,,,,0.00373261,,
,,,,,0.00382486,,
,,,,,0.0038254,,
,,,,,0.00400119,,
,,,,,0.00376462,,
,,,,,0.00374964,,
,,,,,0.00417981,,
,,,,,0.00414216,,
,,,,,0.0043336,,
,,,,,0.00446242,,
,,,,,0.00455556,,
,,,,,0.00489488,,
,,,,,0.00481611,,
,,,,,0.00470921,,
,,,,,0.00479035,,
,,,,,0.00503814,,
,,,,,0.00488136,,
,,,,,0.00491411,,
,,,,,0.00505373,,
,,,,,0.00474343,,
,,,,,0.00482852,,
,,,,,0.00473897,,
,,,,,0.00461706,,
,,,,,0.00445793,,
,,,,,0.00501264,,
,,,,,0.004318,,
,,,,,0.0040533,,
,,,,,0.00490337,,
,,,,,0.00506201,,
,,,,,0.00518018,,
,,,,,0.00562218,,
,,,,,0.00556659,,
,,,,,0.00528384,,
,,,,,0.00497215,,
,,,,,0.00494747,,
,,,,,0.00441624,,
,,,,,0.0046717,,
,,,,,0.00548138,,
,,,,,0.00549345,,
,,,,,0.00551625,,
,,,,,0.0054837,,
,,,,,0.00562006,,
,,,,,0.00580016,,
,,,,,0.00601458,,
,,,,,0.00621266,,
,,,,,0.00579966,,
,,,,,0.00510082,,
,,,,,0.00581985,,
,,,,,0.0059066,,
,,,,,0.00587146,,
,,,,,0.00581348,,
,,,,,0.00613033,,
,,,,,0.00614584,,
,,,,,0.00410365,,
,,,,,0.00324986,,
,,,,,0.00257423,,
,,,,,0.00247536,,
,,,,,0.00255282,,
,,,,,0.00252502,,
,,,,,0.00258533,,
,,,,,0.00243483,,
,,,,,0.00224939,,
,,,,,0.00233909,,
,,,,,0.00232905,,
,,,,,0.0024068,,
,,,,,0.00235618,,
,,,,,0.00237458,,
,,,,,0.00237252,,
,,,,,0.00240852,,
,,,,,0.00254085,,
,,,,,0.00220963,,
,,,,,0.00252133,,
,,,,,0.00286098,,
,,,,,0.00342579,,
,,,,,0.00212996,,
,,,,,0.00189751,,
,,,,,0.0019568,,
,,,,,0.00216531,,
,,,,,0.0018089,,
,,,,,0.00156299,,
,,,,,0.0015893,,
,,,,,0.00154793,,
,,,,,0.0013566,,
,,,,,0.00160847,,
,,,,,0.00163745,,
,,,,,0.00162377,,
,,,,,0.00171307,,
,,,,,0.00179349,,
,,,,,0.00185949,,
,,,,,0.00175315,,
,,,,,0.00179945,,
,,,,,0.00175658,,
,,,,,0.00173385,,
,,,,,0.00168806,,
,,,,,0.00176431,,
,,,,,0.00175509,,
,,,,,0.00170289,,
,,,,,0.00169262,,
